Customer_ID,Signup_Date,Plan_Type,Billing_Cycle,Tenure_Months,Monthly_Charges,Churn_Status,Churn_Reason,LTV,Region
CUST-21525,2024-02-28,Standard,Annual,2,37.3,No,N/A,74.6,North
CUST-21526,2025-02-20,Basic,Monthly,22,15.0,Yes,Competitor,330.0,East
CUST-21527,2024-11-24,Basic,Monthly,12,15.58,Yes,No_Reason,186.96,East
CUST-21528,2024-11-04,Premium,Annual,17,77.9,No,N/A,1324.3,West
CUST-21529,2024-10-04,Basic,Monthly,6,14.56,No,N/A,87.36,East
CUST-21530,2025-02-14,Premium,Annual,17,81.8,No,N/A,1390.6,South
CUST-21531,2024-11-10,Standard,Monthly,21,39.25,No,N/A,824.25,East
CUST-21532,2024-01-04,Premium,Monthly,7,78.18,Yes,Price,547.26,North
CUST-21533,2024-08-23,Basic,Annual,22,14.3,No,N/A,314.6,East
CUST-21534,2025-03-07,Premium,Annual,18,79.47,No,N/A,1430.46,North
CUST-21535,2024-12-21,Standard,Monthly,8,39.68,No,N/A,317.44,North
CUST-21536,2025-04-17,Basic,Annual,22,14.94,No,N/A,328.68,West
CUST-21537,2024-04-12,Basic,Monthly,7,14.81,No,N/A,103.67,North
CUST-21538,2025-04-05,Basic,Monthly,24,15.6,No,N/A,374.4,South
CUST-21539,2025-05-01,Basic,Annual,5,15.38,No,N/A,76.9,East
CUST-21540,2024-10-29,Basic,Annual,4,15.43,No,N/A,61.72,East
CUST-21541,2024-02-08,Basic,Monthly,17,14.49,No,N/A,246.33,South
CUST-21542,2025-03-02,Basic,Monthly,4,15.69,Yes,Customer Support,62.76,South
CUST-21544,2024-02-03,Standard,Annual,2,40.87,No,N/A,81.74,East
CUST-21545,2024-07-16,Premium,Annual,23,82.32,No,N/A,1893.36,North
CUST-21546,2024-11-25,Premium,Monthly,15,81.9,No,N/A,1228.5,East
CUST-21547,2024-11-21,Standard,Annual,4,37.11,Yes,Customer Support,148.44,East
CUST-21549,2025-01-15,Basic,Annual,24,14.52,Yes,Customer Support,348.48,North
CUST-21550,2024-05-10,Premium,Monthly,24,79.0,Yes,Customer Support,1896.0,West
CUST-21552,2024-03-11,Premium,Monthly,14,78.81,Yes,Product Bug,1103.34,North
CUST-21555,2024-08-01,Premium,Annual,7,81.37,Yes,Product Bug,569.59,East
CUST-21556,2024-02-10,Basic,Annual,2,15.63,No,N/A,31.26,South
CUST-21558,2025-01-21,Standard,Annual,19,37.6,No,N/A,714.4,East
CUST-21559,2024-08-23,Premium,Monthly,15,82.79,Yes,Product Bug,1241.85,South
CUST-21560,2025-02-24,Premium,Monthly,0,81.18,Yes,Price,0.0,North
CUST-21561,2024-03-17,Standard,Annual,17,40.85,No,N/A,694.45,West
CUST-21562,2024-10-02,Premium,Annual,3,80.01,Yes,No_Reason,240.03,East
CUST-21563,2025-01-23,Standard,Monthly,5,38.69,No,N/A,193.45,West
CUST-21564,2025-04-15,Standard,Monthly,16,38.15,No,N/A,610.4,West
CUST-21566,2024-06-25,Standard,Annual,15,38.94,No,N/A,584.1,East
CUST-21567,2024-12-10,Premium,Annual,17,78.8,No,N/A,1339.6,East
CUST-21568,2024-05-30,Premium,Monthly,8,80.01,Yes,Competitor,640.08,North
CUST-21569,2024-09-29,Standard,Monthly,9,37.13,No,N/A,334.17,North
CUST-21570,2024-03-10,Premium,Annual,1,76.87,No,N/A,76.87,East
CUST-21571,2024-05-06,Basic,Monthly,17,14.84,No,N/A,252.28,North
CUST-21572,2024-05-05,Basic,Monthly,2,15.0,No,N/A,30.0,North
CUST-21573,2024-07-27,Standard,Annual,20,38.72,No,N/A,774.4,North
CUST-21574,2024-10-09,Premium,Monthly,5,82.4,Yes,No_Reason,412.0,South
CUST-21696,2024-08-07,Standard,Annual,19,37.73,No,N/A,716.87,East
CUST-21575,2024-11-25,Premium,Monthly,9,81.91,Yes,Price,737.19,North
CUST-21577,2024-10-19,Standard,Monthly,17,40.58,No,N/A,689.86,East
CUST-21579,2025-05-08,Premium,Monthly,22,82.35,No,N/A,1811.7,South
CUST-21580,2024-06-20,Premium,Annual,2,75.83,Yes,Competitor,151.66,South
CUST-21581,2024-03-16,Premium,Annual,17,76.5,No,N/A,1300.5,East
CUST-21582,2024-12-23,Premium,Monthly,14,81.96,No,N/A,1147.44,West
CUST-21583,2024-11-06,Standard,Annual,19,38.66,No,N/A,734.54,South
CUST-21584,2025-03-19,Basic,Monthly,15,15.4,Yes,Competitor,231.0,North
CUST-21585,2024-08-30,Premium,Monthly,13,80.31,No,N/A,1044.03,North
CUST-21586,2024-03-17,Premium,Monthly,5,76.81,No,N/A,384.05,South
CUST-21587,2025-01-07,Standard,Monthly,11,40.93,Yes,Product Bug,450.23,South
CUST-21588,2025-01-16,Standard,Annual,4,38.82,Yes,Product Bug,155.28,South
CUST-21589,2024-05-22,Premium,Monthly,16,79.0,Yes,Competitor,1264.0,West
CUST-21590,2025-01-13,Standard,Monthly,2,39.0,Yes,Price,78.0,North
CUST-21592,2024-12-12,Basic,Monthly,21,14.75,No,N/A,309.75,East
CUST-21593,2024-01-22,Standard,Monthly,12,40.85,Yes,No_Reason,490.2,South
CUST-21595,2024-01-16,Premium,Annual,21,82.54,Yes,No_Reason,1733.34,North
CUST-21596,2024-07-26,Standard,Monthly,1,39.0,No,N/A,39.0,West
CUST-21597,2024-02-08,Basic,Annual,15,15.22,Yes,Competitor,228.3,West
CUST-21599,2024-10-04,Premium,Annual,20,76.48,Yes,Price,1529.6,East
CUST-21600,2024-11-08,Premium,Monthly,4,75.78,No,N/A,303.12,East
CUST-21601,2024-02-24,Basic,Annual,24,14.44,No,N/A,346.56,West
CUST-21602,2025-01-18,Standard,Monthly,17,38.37,No,N/A,652.29,East
CUST-21603,2025-01-15,Standard,Monthly,16,37.53,No,N/A,600.48,West
CUST-21604,2024-07-25,Premium,Annual,22,82.73,No,N/A,1820.06,East
CUST-21605,2025-03-25,Premium,Annual,5,79.17,Yes,Product Bug,395.85,West
CUST-21608,2024-06-20,Basic,Annual,24,14.77,Yes,Customer Support,354.48,South
CUST-21610,2024-02-19,Standard,Annual,22,39.56,No,N/A,870.32,East
CUST-21611,2025-01-13,Basic,Annual,6,14.33,No,N/A,85.98,East
CUST-21612,2024-11-22,Standard,Annual,21,39.01,No,N/A,819.21,West
CUST-21613,2024-05-20,Basic,Monthly,19,15.58,No,N/A,296.02,East
CUST-21614,2025-03-12,Premium,Annual,10,77.17,No,N/A,771.7,West
CUST-21615,2024-04-25,Standard,Annual,18,40.18,No,N/A,723.24,West
CUST-21616,2024-12-13,Premium,Monthly,8,75.51,No,N/A,604.08,West
CUST-21618,2024-04-05,Standard,Annual,1,40.14,No,N/A,40.14,West
CUST-21619,2025-03-27,Premium,Annual,7,78.09,No,N/A,546.63,West
CUST-21620,2024-03-02,Basic,Annual,8,14.52,No,N/A,116.16,South
CUST-21621,2024-02-28,Premium,Monthly,22,78.33,Yes,No_Reason,1723.26,West
CUST-21622,2024-03-17,Standard,Annual,0,40.78,No,N/A,0.0,East
CUST-21623,2024-01-21,Standard,Annual,10,38.67,Yes,Competitor,386.7,West
CUST-21624,2025-03-18,Basic,Annual,2,15.24,No,N/A,30.48,South
CUST-21625,2024-08-03,Premium,Annual,16,79.56,No,N/A,1272.96,East
CUST-21626,2024-04-02,Premium,Annual,17,79.94,No,N/A,1358.98,East
CUST-21627,2025-05-01,Premium,Annual,9,77.9,Yes,No_Reason,701.1,North
CUST-21628,2024-05-12,Standard,Monthly,15,40.54,No,N/A,608.1,South
CUST-21629,2024-06-12,Basic,Annual,20,14.41,No,N/A,288.2,North
CUST-21631,2024-10-15,Premium,Monthly,18,79.0,Yes,Product Bug,1422.0,North
CUST-21632,2024-02-11,Standard,Monthly,23,38.24,No,N/A,879.52,West
CUST-21633,2024-05-24,Standard,Monthly,13,40.79,Yes,Price,530.27,East
CUST-21634,2025-01-14,Standard,Annual,11,40.15,Yes,Competitor,441.65,South
CUST-21635,2024-10-31,Premium,Annual,3,77.04,Yes,No_Reason,231.12,South
CUST-21636,2025-04-02,Basic,Monthly,23,15.33,No,N/A,352.59,North
CUST-21638,2024-03-06,Basic,Monthly,22,15.64,No,N/A,344.08,South
CUST-21639,2025-04-14,Premium,Monthly,3,78.7,Yes,Price,236.1,South
CUST-21640,2025-03-18,Premium,Monthly,24,78.46,No,N/A,1883.04,North
CUST-21641,2024-07-25,Premium,Annual,11,76.78,No,N/A,844.58,West
CUST-21643,2024-10-04,Basic,Annual,23,14.9,No,N/A,342.7,East
CUST-21644,2024-04-19,Standard,Annual,20,40.81,No,N/A,816.2,East
CUST-21646,2024-09-21,Basic,Monthly,6,14.62,No,N/A,87.72,North
CUST-21647,2024-08-21,Standard,Annual,23,40.21,No,N/A,924.83,West
CUST-21649,2024-09-17,Premium,Monthly,15,76.34,No,N/A,1145.1,East
CUST-21651,2024-04-02,Premium,Annual,24,76.42,No,N/A,1834.08,South
CUST-21652,2024-09-03,Premium,Monthly,10,82.73,No,N/A,827.3,East
CUST-21653,2024-05-30,Premium,Monthly,7,75.08,No,N/A,525.56,South
CUST-21654,2024-10-27,Premium,Monthly,17,78.57,No,N/A,1335.69,North
CUST-21655,2025-05-14,Premium,Monthly,5,78.89,No,N/A,394.45,North
CUST-21656,2024-10-15,Standard,Monthly,24,37.3,Yes,No_Reason,895.2,East
CUST-21657,2025-03-24,Premium,Monthly,21,75.87,No,N/A,1593.27,East
CUST-21658,2024-07-19,Basic,Monthly,19,14.34,No,N/A,272.46,East
CUST-21659,2024-10-21,Basic,Monthly,2,14.52,Yes,Price,29.04,North
CUST-21661,2024-03-12,Basic,Annual,12,14.59,No,N/A,175.08,North
CUST-21662,2024-03-01,Premium,Monthly,17,78.52,No,N/A,1334.84,North
CUST-21664,2025-04-29,Standard,Monthly,5,38.81,Yes,Competitor,194.05,East
CUST-21665,2024-08-20,Premium,Monthly,18,79.61,No,N/A,1432.98,North
CUST-21666,2025-01-13,Basic,Monthly,13,14.29,Yes,No_Reason,185.77,South
CUST-21667,2024-07-04,Premium,Annual,12,78.18,No,N/A,938.16,North
CUST-21668,2024-04-06,Standard,Annual,4,38.84,No,N/A,155.36,East
CUST-21670,2025-05-13,Basic,Annual,0,14.65,No,N/A,0.0,East
CUST-21672,2025-01-09,Premium,Monthly,1,80.86,Yes,Price,80.86,West
CUST-21673,2024-08-30,Premium,Annual,10,77.49,Yes,Price,774.9,North
CUST-21674,2025-04-04,Standard,Monthly,4,37.48,No,N/A,149.92,East
CUST-21675,2024-06-24,Premium,Monthly,18,81.17,No,N/A,1461.06,West
CUST-21676,2024-09-30,Premium,Monthly,24,82.08,No,N/A,1969.92,South
CUST-21677,2024-09-28,Standard,Annual,2,38.5,Yes,Competitor,77.0,South
CUST-21678,2024-10-04,Basic,Annual,2,14.73,Yes,Price,29.46,South
CUST-21679,2024-02-11,Premium,Monthly,2,79.38,Yes,Competitor,158.76,South
CUST-21680,2024-11-22,Standard,Monthly,0,40.08,No,N/A,0.0,East
CUST-21681,2025-03-04,Basic,Monthly,16,14.69,Yes,Customer Support,235.04,North
CUST-21682,2024-12-31,Standard,Monthly,6,38.19,No,N/A,229.14,East
CUST-21683,2024-04-01,Standard,Monthly,3,40.11,No,N/A,120.33,West
CUST-21684,2024-02-02,Basic,Monthly,15,14.47,No,N/A,217.05,West
CUST-21685,2025-05-10,Basic,Monthly,16,14.74,Yes,Product Bug,235.84,South
CUST-21687,2024-01-22,Standard,Annual,16,39.72,No,N/A,635.52,East
CUST-21689,2024-02-29,Standard,Monthly,19,38.25,Yes,Price,726.75,East
CUST-21690,2024-10-03,Standard,Monthly,21,40.9,Yes,Price,858.9,South
CUST-21691,2025-04-05,Standard,Monthly,21,38.59,No,N/A,810.39,West
CUST-21692,2024-11-10,Basic,Monthly,3,14.72,Yes,Price,44.16,North
CUST-21693,2024-08-19,Basic,Monthly,13,15.16,Yes,No_Reason,197.08,East
CUST-21694,2025-01-15,Basic,Monthly,1,14.7,Yes,No_Reason,14.7,South
CUST-21697,2024-07-02,Basic,Monthly,14,15.4,No,N/A,215.6,West
CUST-21698,2024-06-12,Premium,Annual,23,79.5,No,N/A,1828.5,East
CUST-21699,2025-03-29,Premium,Monthly,8,80.6,Yes,Product Bug,644.8,East
CUST-21700,2024-03-04,Standard,Annual,23,37.39,No,N/A,859.97,South
CUST-21701,2024-01-02,Standard,Monthly,23,37.17,Yes,No_Reason,854.91,South
CUST-21702,2024-05-23,Basic,Annual,7,15.09,Yes,Competitor,105.63,South
CUST-21703,2024-03-09,Basic,Monthly,21,14.84,Yes,Product Bug,311.64,East
CUST-21705,2024-04-29,Premium,Annual,21,77.31,Yes,Price,1623.51,South
CUST-21706,2024-06-29,Standard,Monthly,24,37.22,Yes,No_Reason,893.28,North
CUST-21707,2024-02-29,Basic,Monthly,2,15.51,No,N/A,31.02,North
CUST-21708,2025-03-31,Standard,Annual,16,37.74,No,N/A,603.84,East
CUST-21709,2024-08-18,Premium,Annual,16,81.16,No,N/A,1298.56,North
CUST-21710,2024-03-26,Premium,Annual,20,78.26,No,N/A,1565.2,South
CUST-21711,2024-10-10,Basic,Monthly,14,14.62,No,N/A,204.68,South
CUST-21712,2024-05-06,Premium,Monthly,4,75.48,No,N/A,301.92,South
CUST-21713,2024-02-13,Standard,Annual,0,40.68,Yes,Product Bug,0.0,West
CUST-21714,2024-03-17,Standard,Monthly,10,39.72,No,N/A,397.2,West
CUST-21715,2024-04-07,Premium,Monthly,7,75.26,No,N/A,526.82,East
CUST-21716,2025-03-12,Basic,Annual,19,14.41,Yes,No_Reason,273.79,North
CUST-21717,2024-02-20,Basic,Monthly,13,15.63,Yes,Price,203.19,North
CUST-21718,2025-01-26,Standard,Annual,20,39.17,Yes,Price,783.4,South
CUST-21719,2024-08-30,Basic,Monthly,1,14.79,Yes,No_Reason,14.79,East
CUST-21720,2024-03-27,Basic,Monthly,3,14.27,No,N/A,42.81,North
CUST-21721,2024-05-19,Standard,Annual,9,39.31,No,N/A,353.79,East
CUST-21722,2024-07-31,Basic,Monthly,7,14.69,No,N/A,102.83,West
CUST-21723,2024-09-21,Standard,Monthly,2,40.24,No,N/A,80.48,South
CUST-21724,2024-05-16,Standard,Monthly,9,39.56,No,N/A,356.04,West
CUST-21725,2024-10-21,Standard,Monthly,18,40.9,Yes,Customer Support,736.2,East
CUST-21727,2024-01-25,Basic,Monthly,21,14.59,No,N/A,306.39,North
CUST-21728,2024-02-13,Standard,Annual,19,39.23,Yes,No_Reason,745.37,West
CUST-21729,2024-07-31,Basic,Annual,17,14.62,No,N/A,248.54,North
CUST-21730,2024-04-23,Premium,Monthly,7,81.08,No,N/A,567.56,North
CUST-21731,2025-03-15,Standard,Annual,14,38.46,No,N/A,538.44,South
CUST-21732,2024-06-07,Standard,Annual,4,37.35,Yes,Competitor,149.4,East
CUST-21733,2024-12-27,Standard,Monthly,19,37.81,Yes,Price,718.39,North
CUST-21735,2024-01-25,Standard,Monthly,3,40.18,Yes,Competitor,120.54,West
CUST-21736,2025-04-12,Standard,Annual,9,37.28,No,N/A,335.52,North
CUST-21737,2024-04-28,Basic,Annual,3,15.62,Yes,Competitor,46.86,South
CUST-21738,2024-03-20,Basic,Annual,23,14.3,No,N/A,328.9,North
CUST-21739,2025-04-01,Basic,Annual,24,14.43,No,N/A,346.32,East
CUST-21740,2024-11-14,Basic,Monthly,18,15.21,Yes,Price,273.78,North
CUST-21741,2024-04-09,Standard,Annual,20,38.94,No,N/A,778.8,North
CUST-21742,2024-04-20,Standard,Annual,7,40.69,No,N/A,284.83,East
CUST-21743,2024-06-05,Standard,Monthly,11,38.3,No,N/A,421.3,South
CUST-21744,2025-05-15,Basic,Annual,6,15.58,No,N/A,93.48,North
CUST-21745,2025-05-08,Basic,Monthly,0,14.95,Yes,Product Bug,0.0,East
CUST-21746,2024-11-04,Premium,Annual,12,79.41,No,N/A,952.92,West
CUST-21747,2024-09-24,Premium,Annual,3,78.49,No,N/A,235.47,South
CUST-21748,2024-06-26,Basic,Monthly,11,15.69,Yes,Competitor,172.59,North
CUST-21749,2024-03-23,Premium,Annual,13,78.93,No,N/A,1026.09,East
CUST-21750,2024-10-26,Premium,Annual,23,82.63,Yes,Price,1900.49,East
CUST-21751,2024-07-01,Standard,Monthly,20,39.51,No,N/A,790.2,West
CUST-21752,2024-10-30,Basic,Monthly,7,15.08,Yes,Customer Support,105.56,West
CUST-21753,2024-02-19,Standard,Annual,12,39.0,No,N/A,468.0,East
CUST-21754,2025-03-28,Premium,Monthly,6,75.37,Yes,Customer Support,452.22,West
CUST-21755,2024-07-01,Standard,Annual,17,40.25,Yes,Product Bug,684.25,North
CUST-21756,2024-11-04,Standard,Annual,10,38.01,Yes,Price,380.1,West
CUST-21757,2024-12-20,Premium,Annual,23,80.94,No,N/A,1861.62,East
CUST-21759,2025-01-21,Premium,Monthly,5,80.76,No,N/A,403.8,North
CUST-21760,2025-01-29,Premium,Annual,10,81.41,Yes,Competitor,814.1,North
CUST-21761,2025-03-24,Premium,Monthly,14,80.83,Yes,No_Reason,1131.62,North
CUST-21762,2024-03-10,Standard,Annual,11,38.81,No,N/A,426.91,South
CUST-21763,2024-07-27,Premium,Annual,6,79.53,No,N/A,477.18,East
CUST-21764,2025-02-17,Standard,Annual,20,40.66,Yes,No_Reason,813.2,North
CUST-21765,2024-06-28,Premium,Annual,4,77.65,No,N/A,310.6,North
CUST-21767,2024-10-25,Basic,Monthly,15,15.33,Yes,Price,229.95,South
CUST-21768,2024-11-28,Basic,Annual,6,15.2,No,N/A,91.2,South
CUST-21769,2024-05-24,Standard,Annual,22,37.34,No,N/A,821.48,South
CUST-21770,2024-06-03,Basic,Monthly,16,14.55,No,N/A,232.8,East
CUST-21771,2024-02-13,Standard,Annual,23,37.51,No,N/A,862.73,North
CUST-21772,2024-04-06,Standard,Monthly,15,38.28,No,N/A,574.2,East
CUST-21773,2024-03-23,Premium,Monthly,19,78.83,No,N/A,1497.77,South
CUST-21774,2024-04-07,Standard,Annual,16,38.91,Yes,Product Bug,622.56,South
CUST-21775,2024-03-06,Premium,Monthly,23,77.28,Yes,Competitor,1777.44,South
CUST-21776,2025-05-06,Standard,Annual,0,40.39,No,N/A,0.0,West
CUST-21777,2024-12-22,Premium,Annual,19,77.64,Yes,Customer Support,1475.16,East
CUST-21779,2024-02-01,Basic,Annual,14,14.82,Yes,No_Reason,207.48,West
CUST-21780,2024-09-18,Basic,Annual,0,15.14,No,N/A,0.0,South
CUST-21782,2025-02-22,Standard,Monthly,8,37.59,Yes,Product Bug,300.72,North
CUST-21783,2024-03-21,Basic,Monthly,12,15.74,No,N/A,188.88,South
CUST-21784,2024-06-05,Premium,Monthly,11,81.29,Yes,No_Reason,894.19,East
CUST-21785,2025-05-06,Standard,Annual,12,37.42,No,N/A,449.04,East
CUST-21786,2024-02-15,Premium,Monthly,6,80.28,No,N/A,481.68,East
CUST-21787,2024-05-27,Standard,Monthly,7,38.13,Yes,Competitor,266.91,East
CUST-21788,2025-03-04,Premium,Monthly,20,81.36,No,N/A,1627.2,South
CUST-21789,2024-06-10,Basic,Annual,6,14.92,Yes,Product Bug,89.52,North
CUST-21792,2025-05-05,Standard,Monthly,22,39.53,No,N/A,869.66,East
CUST-21793,2024-08-26,Standard,Annual,10,37.24,No,N/A,372.4,West
CUST-21794,2025-02-18,Premium,Monthly,5,80.93,Yes,Price,404.65,West
CUST-21795,2024-11-26,Standard,Monthly,11,39.4,No,N/A,433.4,West
CUST-21796,2024-05-04,Standard,Monthly,0,40.13,No,N/A,0.0,East
CUST-21797,2024-08-05,Standard,Annual,13,40.8,Yes,Price,530.4,East
CUST-21798,2024-12-18,Standard,Monthly,5,37.71,Yes,Product Bug,188.55,East
CUST-21800,2024-10-18,Premium,Annual,7,79.0,No,N/A,553.0,South
CUST-21801,2025-01-24,Standard,Annual,22,37.68,Yes,Customer Support,828.96,East
CUST-21802,2024-02-25,Standard,Monthly,11,37.99,No,N/A,417.89,North
CUST-21803,2024-05-22,Premium,Monthly,14,81.8,No,N/A,1145.2,West
CUST-21804,2024-03-31,Basic,Monthly,0,14.75,Yes,No_Reason,0.0,North
CUST-21805,2024-04-28,Premium,Monthly,17,79.8,No,N/A,1356.6,West
CUST-21806,2024-06-13,Basic,Monthly,18,15.43,Yes,Customer Support,277.74,North
CUST-21807,2024-03-22,Premium,Monthly,23,76.4,No,N/A,1757.2,South
CUST-21808,2024-06-17,Premium,Monthly,14,81.67,Yes,Customer Support,1143.38,East
CUST-21810,2024-01-11,Standard,Annual,4,39.54,Yes,Customer Support,158.16,North
CUST-21811,2024-01-24,Premium,Monthly,18,77.43,Yes,Price,1393.74,East
CUST-21812,2024-02-15,Premium,Monthly,13,81.5,No,N/A,1059.5,West
CUST-21815,2024-12-03,Standard,Monthly,18,37.28,No,N/A,671.04,North
CUST-21816,2025-03-24,Standard,Annual,15,39.01,No,N/A,585.15,South
CUST-21817,2025-01-26,Premium,Monthly,12,76.44,No,N/A,917.28,East
CUST-21818,2024-11-12,Standard,Monthly,18,40.49,Yes,Product Bug,728.82,West
CUST-21819,2024-01-06,Premium,Monthly,22,77.02,No,N/A,1694.44,North
CUST-21820,2024-07-04,Basic,Monthly,8,15.0,Yes,Competitor,120.0,West
CUST-21821,2024-05-18,Basic,Annual,4,15.21,Yes,Product Bug,60.84,West
CUST-21822,2025-04-01,Basic,Monthly,18,15.55,Yes,Product Bug,279.9,North
CUST-21824,2024-07-08,Basic,Monthly,20,15.48,Yes,No_Reason,309.6,South
CUST-21825,2024-07-05,Premium,Annual,18,81.98,No,N/A,1475.64,East
CUST-21826,2024-11-21,Basic,Monthly,16,15.48,No,N/A,247.68,South
CUST-21828,2024-02-16,Basic,Annual,15,14.98,No,N/A,224.7,North
CUST-21829,2024-07-21,Standard,Monthly,20,39.69,No,N/A,793.8,East
CUST-21830,2025-01-29,Basic,Monthly,19,15.31,Yes,Price,290.89,West
CUST-21832,2024-10-13,Basic,Monthly,9,14.48,Yes,No_Reason,130.32,East
CUST-21833,2025-04-14,Premium,Monthly,7,76.54,No,N/A,535.78,South
CUST-21834,2025-04-22,Basic,Annual,14,14.52,No,N/A,203.28,South
CUST-21835,2025-02-19,Basic,Annual,8,15.52,No,N/A,124.16,North
CUST-21836,2024-10-22,Premium,Annual,4,82.11,Yes,Product Bug,328.44,East
CUST-21837,2024-07-16,Basic,Annual,4,14.53,Yes,Price,58.12,East
CUST-21838,2024-02-18,Standard,Monthly,1,38.28,Yes,Competitor,38.28,South
CUST-21839,2024-03-02,Basic,Annual,13,15.52,No,N/A,201.76,West
CUST-21840,2024-10-03,Standard,Monthly,8,38.72,Yes,Customer Support,309.76,West
CUST-21841,2024-12-10,Premium,Monthly,15,75.29,Yes,Customer Support,1129.35,East
CUST-21842,2024-09-30,Standard,Monthly,21,37.82,Yes,Customer Support,794.22,South
CUST-21844,2025-01-17,Standard,Monthly,13,39.18,Yes,Price,509.34,West
CUST-21845,2025-02-17,Premium,Annual,17,80.78,Yes,Customer Support,1373.26,South
CUST-21846,2025-03-14,Premium,Monthly,3,75.53,No,N/A,226.59,North
CUST-21847,2024-11-27,Standard,Annual,23,38.42,No,N/A,883.66,East
CUST-21848,2024-07-05,Premium,Annual,0,79.54,Yes,No_Reason,0.0,South
CUST-21849,2024-08-28,Premium,Annual,7,79.96,No,N/A,559.72,South
CUST-21850,2024-08-02,Basic,Monthly,20,14.58,No,N/A,291.6,North
CUST-21851,2024-12-19,Premium,Annual,14,76.71,Yes,Customer Support,1073.94,East
CUST-21852,2024-03-25,Premium,Monthly,18,81.99,No,N/A,1475.82,West
CUST-21853,2025-02-01,Premium,Annual,7,82.58,No,N/A,578.06,West
CUST-21854,2024-11-26,Premium,Annual,17,78.64,No,N/A,1336.88,East
CUST-21855,2025-04-06,Premium,Annual,17,82.19,No,N/A,1397.23,West
CUST-21856,2024-10-12,Basic,Monthly,24,15.46,No,N/A,371.04,West
CUST-21857,2024-02-26,Premium,Monthly,14,77.7,No,N/A,1087.8,East
CUST-21858,2025-03-06,Premium,Annual,21,78.89,No,N/A,1656.69,South
CUST-21859,2024-11-05,Standard,Annual,14,38.71,No,N/A,541.94,South
CUST-21860,2024-03-10,Basic,Monthly,5,14.92,Yes,No_Reason,74.6,North
CUST-21861,2024-09-20,Premium,Monthly,3,80.8,No,N/A,242.4,South
CUST-21862,2025-01-07,Premium,Monthly,3,76.93,No,N/A,230.79,West
CUST-21863,2025-01-25,Basic,Monthly,7,15.6,No,N/A,109.2,East
CUST-21864,2024-07-16,Basic,Monthly,9,15.22,Yes,Customer Support,136.98,North
CUST-21865,2024-11-14,Standard,Monthly,2,39.99,Yes,No_Reason,79.98,East
CUST-21866,2025-02-11,Premium,Annual,11,75.88,No,N/A,834.68,South
CUST-21867,2025-02-16,Basic,Annual,24,15.03,No,N/A,360.72,South
CUST-21868,2025-02-07,Basic,Monthly,4,14.76,No,N/A,59.04,South
CUST-21869,2025-03-16,Standard,Monthly,6,37.91,No,N/A,227.46,West
CUST-21870,2024-06-21,Standard,Annual,23,38.7,No,N/A,890.1,North
CUST-21871,2024-12-30,Premium,Monthly,17,79.44,No,N/A,1350.48,West
CUST-21873,2025-03-30,Basic,Monthly,16,14.79,No,N/A,236.64,North
CUST-21874,2025-01-07,Premium,Annual,1,76.29,Yes,Product Bug,76.29,South
CUST-21875,2025-03-08,Basic,Monthly,10,15.58,No,N/A,155.8,North
CUST-21876,2024-06-23,Basic,Annual,24,14.51,No,N/A,348.24,East
CUST-21878,2024-08-22,Standard,Monthly,11,38.88,No,N/A,427.68,East
CUST-21879,2024-08-15,Basic,Monthly,9,15.6,No,N/A,140.4,East
CUST-21880,2024-07-04,Basic,Monthly,0,14.41,Yes,Price,0.0,South
CUST-21881,2025-05-03,Premium,Annual,17,81.59,No,N/A,1387.03,East
CUST-21882,2024-09-25,Basic,Monthly,13,14.33,Yes,No_Reason,186.29,East
CUST-21884,2024-07-19,Premium,Annual,14,82.87,No,N/A,1160.18,South
CUST-21885,2024-05-22,Basic,Annual,11,14.77,No,N/A,162.47,South
CUST-21886,2024-01-18,Basic,Annual,21,15.62,No,N/A,328.02,West
CUST-21887,2024-09-20,Basic,Monthly,14,14.77,Yes,No_Reason,206.78,West
CUST-21888,2025-03-09,Premium,Monthly,15,78.37,Yes,Competitor,1175.55,South
CUST-21891,2024-05-28,Basic,Monthly,20,14.32,Yes,Price,286.4,West
CUST-21892,2024-03-02,Premium,Monthly,7,76.85,Yes,Product Bug,537.95,East
CUST-21893,2025-03-03,Basic,Monthly,16,14.83,Yes,No_Reason,237.28,South
CUST-21894,2024-10-15,Standard,Monthly,9,38.31,No,N/A,344.79,South
CUST-21895,2024-12-07,Premium,Annual,21,80.27,No,N/A,1685.67,South
CUST-21896,2025-05-07,Premium,Monthly,1,82.19,No,N/A,82.19,East
CUST-21897,2024-03-26,Premium,Monthly,9,81.8,No,N/A,736.2,North
CUST-21898,2025-05-06,Premium,Monthly,16,79.74,No,N/A,1275.84,North
CUST-21899,2024-06-25,Basic,Annual,10,14.76,No,N/A,147.6,North
CUST-21900,2025-01-25,Basic,Monthly,16,14.79,No,N/A,236.64,South
CUST-21901,2024-05-06,Basic,Monthly,3,15.12,No,N/A,45.36,North
CUST-21902,2024-06-05,Standard,Monthly,1,38.37,Yes,Price,38.37,East
CUST-21903,2024-10-19,Premium,Annual,18,81.89,Yes,Customer Support,1474.02,East
CUST-21905,2025-01-06,Premium,Annual,15,80.55,No,N/A,1208.25,East
CUST-21906,2025-03-17,Premium,Annual,20,77.19,No,N/A,1543.8,West
CUST-21907,2024-03-10,Basic,Annual,11,15.37,No,N/A,169.07,North
CUST-21908,2025-01-25,Premium,Annual,23,82.48,No,N/A,1897.04,West
