Transaction_ID,Date,Customer_ID,Segment,Product_Name,Category,Quantity,Unit_Price,Revenue,Cost,Profit,Region
TXN-10232,2025-03-06,CUST-1120,Corporate,High-Speed USB-C Cable,Technology,8,17.6,140.8,41.65,99.15,South
TXN-10233,2025-08-14,CUST-1113,Consumer,Sticky Notes Pastel,Office Supplies,10,7.88,78.8,19.56,59.24,South
TXN-10234,2025-06-05,CUST-1079,Corporate,Premium Notebook A5,Office Supplies,8,12.15,97.2,34.33,62.87,West
TXN-10235,2025-07-13,CUST-1147,Consumer,UltraWide Monitor 34,Technology,3,395.72,1187.16,869.59,317.57,South
TXN-10236,2025-07-13,CUST-1009,Corporate,Smart Bluetooth Speaker,Technology,8,81.01,648.08,327.54,320.54,East
TXN-10237,2025-04-12,CUST-1107,Corporate,Wireless Mouse M2,Technology,10,26.17,261.7,103.21,158.49,East
TXN-10238,2025-07-11,CUST-1107,Consumer,Gel Pens (Pack of 12),Office Supplies,4,14.52,58.08,17.55,40.53,South
TXN-10239,2025-05-25,CUST-1108,Home Office,Gel Pens (Pack of 12),Office Supplies,10,15.47,154.7,45.78,108.92,South
TXN-10240,2025-02-23,CUST-1002,Consumer,High-Speed USB-C Cable,Technology,9,17.99,161.91,48.78,113.13,West
TXN-10241,2025-04-04,CUST-1071,Home Office,Ergonomic Chair,Furniture,1,242.56,242.56,154.66,87.9,East
TXN-10242,2025-03-27,CUST-1106,Corporate,Pro Laptop 15,Technology,3,1147.62,3442.86,2424.81,1018.05,South
TXN-10243,2025-04-10,CUST-1105,Consumer,Standing Desk Frame,Furniture,9,286.93,2582.37,1531.86,1050.51,West
TXN-10244,2025-11-04,CUST-1096,Home Office,Ergonomic Chair,Furniture,1,256.2,256.2,164.15,92.05,South
TXN-10245,2025-07-11,CUST-1115,Consumer,Pro Laptop 15,Technology,2,1183.04,2366.08,1637.33,728.75,North
TXN-10246,2025-12-22,CUST-1150,Home Office,Gel Pens (Pack of 12),Office Supplies,1,14.38,14.38,4.33,10.05,West
TXN-10247,2025-12-26,CUST-1103,Corporate,Smart Bluetooth Speaker,Technology,10,77.63,776.3,389.62,386.68,East
TXN-10248,2025-10-06,CUST-1026,Consumer,Standing Desk Frame,Furniture,3,294.38,883.14,538.45,344.69,South
TXN-10249,2025-05-28,CUST-1104,Home Office,Premium Notebook A5,Office Supplies,2,11.5,23.0,8.0,15.0,North
TXN-10250,2025-02-22,CUST-1039,Consumer,UltraWide Monitor 34,Technology,4,417.22,1668.88,1224.12,444.76,North
TXN-10251,2025-10-26,CUST-1111,Home Office,High-Speed USB-C Cable,Technology,1,17.81,17.81,5.3,12.51,South
TXN-10253,2025-11-26,CUST-1006,Consumer,High-Speed USB-C Cable,Technology,10,18.89,188.9,55.63,133.27,North
TXN-10254,2025-04-14,CUST-1148,Consumer,Premium Notebook A5,Office Supplies,5,11.61,58.05,20.06,37.99,West
TXN-10255,2025-01-14,CUST-1029,Home Office,Smart Bluetooth Speaker,Technology,10,79.76,797.6,394.57,403.03,South
TXN-10256,2025-04-25,CUST-1035,Corporate,Sticky Notes Pastel,Office Supplies,7,8.09,56.63,14.04,42.59,South
TXN-10258,2025-09-30,CUST-1001,Home Office,Wireless Mouse M2,Technology,8,24.29,194.32,77.65,116.67,West
TXN-10259,2025-05-27,CUST-1095,Corporate,Smart Bluetooth Speaker,Technology,10,83.16,831.6,414.89,416.71,North
TXN-10260,2025-07-17,CUST-1113,Consumer,Premium Notebook A5,Office Supplies,3,11.9,35.7,12.46,23.24,West
TXN-10261,2025-03-27,CUST-1053,Corporate,Smart Bluetooth Speaker,Technology,7,77.14,539.98,271.23,268.75,North
TXN-10262,2025-04-20,CUST-1086,Home Office,Sticky Notes Pastel,Office Supplies,1,7.68,7.68,1.92,5.76,East
TXN-10263,2025-06-18,CUST-1099,Corporate,UltraWide Monitor 34,Technology,10,393.31,3933.1,2804.69,1128.41,South
TXN-10264,2025-09-07,CUST-1021,Corporate,High-Speed USB-C Cable,Technology,5,17.51,87.55,26.69,60.86,West
TXN-10265,2025-03-06,CUST-1131,Corporate,Sticky Notes Pastel,Office Supplies,4,7.81,31.24,7.75,23.49,East
TXN-10266,2025-05-29,CUST-1103,Consumer,UltraWide Monitor 34,Technology,2,415.49,830.98,601.88,229.1,West
TXN-10267,2025-11-30,CUST-1018,Corporate,UltraWide Monitor 34,Technology,9,401.15,3610.35,2582.84,1027.51,West
TXN-10268,2025-03-28,CUST-1099,Corporate,Sticky Notes Pastel,Office Supplies,7,8.22,57.54,14.57,42.97,North
TXN-10269,2025-01-29,CUST-1123,Corporate,Ergonomic Chair,Furniture,7,250.51,1753.57,1143.68,609.89,North
TXN-10270,2025-06-03,CUST-1065,Consumer,UltraWide Monitor 34,Technology,3,397.77,1193.31,857.99,335.32,North
TXN-10271,2025-01-04,CUST-1102,Home Office,Wireless Mouse M2,Technology,3,25.51,76.53,30.24,46.29,South
TXN-10272,2025-05-24,CUST-1066,Consumer,UltraWide Monitor 34,Technology,5,411.13,2055.65,1451.49,604.16,North
TXN-10273,2025-06-20,CUST-1108,Consumer,Filing Cabinet 3-Drawer,Furniture,8,155.2,1241.6,683.5,558.1,South
TXN-10274,2025-10-31,CUST-1094,Consumer,High-Speed USB-C Cable,Technology,6,17.46,104.76,30.8,73.96,West
TXN-10275,2025-12-05,CUST-1139,Corporate,Executive Wooden Desk,Furniture,4,456.64,1826.56,1097.03,729.53,East
TXN-10276,2025-09-04,CUST-1092,Consumer,Sticky Notes Pastel,Office Supplies,3,8.15,24.45,6.1,18.35,West
TXN-10278,2025-01-09,CUST-1126,Home Office,Smart Bluetooth Speaker,Technology,10,78.12,781.2,384.19,397.01,West
TXN-10279,2025-12-11,CUST-1061,Home Office,High-Speed USB-C Cable,Technology,4,18.61,74.44,22.42,52.02,West
TXN-10280,2025-12-19,CUST-1054,Corporate,Pro Laptop 15,Technology,6,1149.73,6898.38,4924.75,1973.63,South
TXN-10282,2025-11-20,CUST-1027,Corporate,Pro Laptop 15,Technology,4,1157.79,4631.16,3264.04,1367.12,East
TXN-11220,2025-08-29,CUST-1068,Home Office,Executive Wooden Desk,Furniture,8,443.27,3546.16,2163.16,1383.0,South
TXN-10283,2025-06-20,CUST-1007,Consumer,UltraWide Monitor 34,Technology,7,409.34,2865.38,2023.53,841.85,West
TXN-10284,2025-07-17,CUST-1023,Home Office,Premium Notebook A5,Office Supplies,3,12.22,36.66,12.66,24.0,East
TXN-10285,2025-03-11,CUST-1143,Corporate,High-Speed USB-C Cable,Technology,6,17.88,107.28,32.07,75.21,North
TXN-10286,2025-02-10,CUST-1017,Corporate,Sticky Notes Pastel,Office Supplies,5,8.27,41.35,10.45,30.9,East
TXN-10287,2025-08-28,CUST-1083,Corporate,Ergonomic Chair,Furniture,2,259.37,518.74,340.81,177.93,West
TXN-10288,2025-06-13,CUST-1146,Home Office,Wireless Mouse M2,Technology,1,25.44,25.44,10.3,15.14,West
TXN-10290,2025-12-26,CUST-1113,Home Office,Sticky Notes Pastel,Office Supplies,7,8.19,57.33,14.29,43.04,North
TXN-10291,2025-02-23,CUST-1007,Home Office,Filing Cabinet 3-Drawer,Furniture,4,145.57,582.28,314.84,267.44,South
TXN-10292,2025-01-03,CUST-1064,Home Office,Wireless Mouse M2,Technology,8,24.38,195.04,77.33,117.71,North
TXN-11061,2025-01-25,CUST-1081,Consumer,High-Speed USB-C Cable,Technology,6,17.99,107.94,32.38,75.56,West
TXN-10293,2025-03-16,CUST-1001,Home Office,Ergonomic Chair,Furniture,1,241.38,241.38,157.11,84.27,East
TXN-10294,2025-04-05,CUST-1113,Home Office,Ergonomic Chair,Furniture,3,242.62,727.86,464.74,263.12,North
TXN-10295,2025-11-28,CUST-1074,Consumer,Standing Desk Frame,Furniture,4,311.63,1246.52,746.91,499.61,West
TXN-10296,2025-05-06,CUST-1083,Consumer,Premium Notebook A5,Office Supplies,8,11.72,93.76,32.72,61.04,South
TXN-10297,2025-12-03,CUST-1008,Corporate,Wireless Mouse M2,Technology,6,24.47,146.82,57.7,89.12,West
TXN-10298,2025-03-30,CUST-1066,Consumer,Premium Notebook A5,Office Supplies,1,11.65,11.65,4.09,7.56,East
TXN-10299,2025-02-18,CUST-1018,Corporate,Standing Desk Frame,Furniture,1,308.26,308.26,183.78,124.48,North
TXN-10300,2025-02-04,CUST-1055,Corporate,Sticky Notes Pastel,Office Supplies,8,8.31,66.48,16.72,49.76,West
TXN-10302,2025-09-30,CUST-1032,Corporate,Pro Laptop 15,Technology,3,1250.46,3751.38,2580.2,1171.18,West
TXN-10303,2025-05-26,CUST-1020,Corporate,Standing Desk Frame,Furniture,9,311.9,2807.1,1676.96,1130.14,East
TXN-10304,2025-02-05,CUST-1042,Consumer,Premium Notebook A5,Office Supplies,6,12.11,72.66,25.34,47.32,South
TXN-10305,2025-05-23,CUST-1033,Corporate,Executive Wooden Desk,Furniture,7,466.68,3266.76,1979.98,1286.78,South
TXN-10306,2025-03-07,CUST-1120,Corporate,Executive Wooden Desk,Furniture,2,438.05,876.1,515.32,360.78,East
TXN-10307,2025-12-09,CUST-1043,Home Office,Ergonomic Chair,Furniture,6,259.95,1559.7,997.9,561.8,East
TXN-10308,2025-08-06,CUST-1040,Home Office,Sticky Notes Pastel,Office Supplies,3,8.34,25.02,6.25,18.77,South
TXN-10309,2025-08-12,CUST-1013,Corporate,Ergonomic Chair,Furniture,8,260.43,2083.44,1352.15,731.29,North
TXN-10311,2025-07-25,CUST-1112,Corporate,UltraWide Monitor 34,Technology,6,391.55,2349.3,1710.53,638.77,North
TXN-10312,2025-07-23,CUST-1001,Consumer,Filing Cabinet 3-Drawer,Furniture,5,147.31,736.55,401.05,335.5,South
TXN-10313,2025-07-10,CUST-1120,Home Office,Standing Desk Frame,Furniture,9,299.9,2699.1,1646.99,1052.11,West
TXN-10315,2025-05-16,CUST-1029,Consumer,Pro Laptop 15,Technology,10,1211.87,12118.7,8644.27,3474.43,West
TXN-10316,2025-08-28,CUST-1007,Consumer,Smart Bluetooth Speaker,Technology,4,82.76,331.04,163.2,167.84,South
TXN-10317,2025-04-29,CUST-1024,Home Office,Smart Bluetooth Speaker,Technology,6,82.21,493.26,249.54,243.72,South
TXN-10318,2025-09-06,CUST-1132,Corporate,Wireless Mouse M2,Technology,4,25.81,103.24,41.49,61.75,West
TXN-10319,2025-11-04,CUST-1058,Home Office,Executive Wooden Desk,Furniture,6,449.75,2698.5,1599.13,1099.37,East
TXN-10320,2025-01-17,CUST-1076,Home Office,Standing Desk Frame,Furniture,5,299.98,1499.9,894.09,605.81,East
TXN-10321,2025-04-26,CUST-1006,Corporate,Pro Laptop 15,Technology,4,1192.66,4770.64,3287.45,1483.19,South
TXN-10322,2025-10-31,CUST-1118,Consumer,Wireless Mouse M2,Technology,10,26.22,262.2,104.83,157.37,North
TXN-10323,2025-01-05,CUST-1042,Corporate,Gel Pens (Pack of 12),Office Supplies,1,14.38,14.38,4.31,10.07,East
TXN-10325,2025-03-15,CUST-1141,Home Office,Smart Bluetooth Speaker,Technology,3,81.49,244.47,123.12,121.35,South
TXN-10326,2025-11-01,CUST-1094,Consumer,Sticky Notes Pastel,Office Supplies,10,8.25,82.5,20.74,61.76,West
TXN-10327,2025-02-02,CUST-1112,Consumer,Ergonomic Chair,Furniture,6,242.43,1454.58,956.39,498.19,North
TXN-10328,2025-04-12,CUST-1121,Home Office,Wireless Mouse M2,Technology,2,25.41,50.82,20.56,30.26,West
TXN-10329,2025-02-28,CUST-1118,Home Office,Filing Cabinet 3-Drawer,Furniture,1,153.92,153.92,83.79,70.13,West
TXN-11370,2025-01-15,CUST-1113,Consumer,UltraWide Monitor 34,Technology,7,390.83,2735.81,1948.44,787.37,East
TXN-10331,2025-08-18,CUST-1098,Home Office,Sticky Notes Pastel,Office Supplies,9,8.04,72.36,18.08,54.28,West
TXN-10332,2025-03-14,CUST-1015,Corporate,High-Speed USB-C Cable,Technology,10,17.47,174.7,53.35,121.35,South
TXN-10333,2025-04-08,CUST-1133,Home Office,Premium Notebook A5,Office Supplies,7,12.24,85.68,29.83,55.85,North
TXN-10334,2025-04-19,CUST-1072,Home Office,UltraWide Monitor 34,Technology,9,384.78,3463.02,2528.35,934.67,West
TXN-10335,2025-04-17,CUST-1055,Corporate,UltraWide Monitor 34,Technology,3,393.41,1180.23,858.15,322.08,West
TXN-10336,2025-10-28,CUST-1023,Corporate,Smart Bluetooth Speaker,Technology,8,80.35,642.8,316.32,326.48,South
TXN-10337,2025-03-16,CUST-1149,Home Office,UltraWide Monitor 34,Technology,3,416.24,1248.72,903.57,345.15,East
TXN-10338,2025-06-05,CUST-1027,Corporate,Pro Laptop 15,Technology,9,1230.98,11078.82,7617.8,3461.02,West
TXN-10339,2025-01-17,CUST-1037,Home Office,High-Speed USB-C Cable,Technology,3,17.33,51.99,15.78,36.21,South
TXN-10340,2025-11-26,CUST-1027,Corporate,Smart Bluetooth Speaker,Technology,6,76.07,456.42,228.62,227.8,South
TXN-10341,2025-02-03,CUST-1086,Corporate,Premium Notebook A5,Office Supplies,1,12.26,12.26,4.37,7.89,West
TXN-10343,2025-03-15,CUST-1026,Home Office,Gel Pens (Pack of 12),Office Supplies,7,15.37,107.59,31.69,75.9,West
TXN-10344,2025-07-22,CUST-1101,Consumer,High-Speed USB-C Cable,Technology,6,18.6,111.6,33.41,78.19,West
TXN-10345,2025-01-05,CUST-1042,Corporate,High-Speed USB-C Cable,Technology,4,17.11,68.44,20.49,47.95,West
TXN-10346,2025-06-09,CUST-1112,Corporate,Filing Cabinet 3-Drawer,Furniture,6,156.98,941.88,527.64,414.24,West
TXN-10347,2025-12-31,CUST-1129,Corporate,Ergonomic Chair,Furniture,10,251.86,2518.6,1617.19,901.41,North
TXN-10348,2025-12-25,CUST-1143,Home Office,Gel Pens (Pack of 12),Office Supplies,10,14.52,145.2,42.96,102.24,North
TXN-10349,2025-01-13,CUST-1047,Consumer,UltraWide Monitor 34,Technology,9,399.46,3595.14,2574.84,1020.3,South
TXN-10350,2025-07-22,CUST-1147,Consumer,Pro Laptop 15,Technology,7,1234.63,8642.41,5970.18,2672.23,East
TXN-10351,2025-11-09,CUST-1086,Corporate,Ergonomic Chair,Furniture,7,240.71,1684.97,1090.85,594.12,South
TXN-10353,2025-09-24,CUST-1138,Consumer,High-Speed USB-C Cable,Technology,4,17.78,71.12,21.29,49.83,North
TXN-10354,2025-04-13,CUST-1119,Home Office,Premium Notebook A5,Office Supplies,4,11.49,45.96,15.98,29.98,North
TXN-10355,2025-08-14,CUST-1071,Home Office,Executive Wooden Desk,Furniture,10,428.9,4289.0,2579.83,1709.17,North
TXN-10356,2025-10-08,CUST-1045,Home Office,Filing Cabinet 3-Drawer,Furniture,1,143.1,143.1,77.23,65.87,North
TXN-10357,2025-07-29,CUST-1092,Corporate,Wireless Mouse M2,Technology,1,24.12,24.12,9.82,14.3,North
TXN-10358,2025-01-15,CUST-1106,Consumer,Premium Notebook A5,Office Supplies,2,11.95,23.9,8.5,15.4,West
TXN-10359,2025-08-05,CUST-1149,Home Office,Filing Cabinet 3-Drawer,Furniture,1,155.68,155.68,85.89,69.79,East
TXN-10360,2025-01-01,CUST-1068,Home Office,Sticky Notes Pastel,Office Supplies,2,7.81,15.62,3.9,11.72,East
TXN-10361,2025-03-19,CUST-1012,Home Office,Ergonomic Chair,Furniture,4,249.06,996.24,649.95,346.29,East
TXN-10362,2025-10-30,CUST-1102,Home Office,Pro Laptop 15,Technology,8,1231.02,9848.16,6995.15,2853.01,West
TXN-10363,2025-08-11,CUST-1091,Consumer,Premium Notebook A5,Office Supplies,7,12.34,86.38,30.63,55.75,East
TXN-10364,2025-01-24,CUST-1071,Consumer,Pro Laptop 15,Technology,2,1183.31,2366.62,1667.28,699.34,East
TXN-10365,2025-10-16,CUST-1130,Home Office,Executive Wooden Desk,Furniture,5,433.7,2168.5,1322.79,845.71,West
TXN-10366,2025-03-24,CUST-1028,Home Office,UltraWide Monitor 34,Technology,7,402.58,2818.06,2046.76,771.3,West
TXN-10367,2025-12-18,CUST-1067,Corporate,Executive Wooden Desk,Furniture,1,460.02,460.02,277.44,182.58,West
TXN-10369,2025-08-22,CUST-1114,Corporate,Ergonomic Chair,Furniture,3,256.61,769.83,506.32,263.51,West
TXN-10370,2025-01-12,CUST-1022,Home Office,Executive Wooden Desk,Furniture,8,456.17,3649.36,2188.52,1460.84,South
TXN-10371,2025-08-31,CUST-1113,Consumer,Premium Notebook A5,Office Supplies,10,11.94,119.4,41.23,78.17,East
TXN-10372,2025-08-30,CUST-1101,Corporate,Pro Laptop 15,Technology,8,1228.27,9826.16,6972.64,2853.52,East
TXN-10373,2025-12-01,CUST-1101,Consumer,Wireless Mouse M2,Technology,5,23.94,119.7,48.19,71.51,East
TXN-10374,2025-10-04,CUST-1019,Corporate,Standing Desk Frame,Furniture,6,297.32,1783.92,1086.23,697.69,West
TXN-10375,2025-11-04,CUST-1101,Consumer,UltraWide Monitor 34,Technology,10,386.61,3866.1,2732.17,1133.93,South
TXN-10377,2025-11-09,CUST-1149,Corporate,Pro Laptop 15,Technology,7,1168.61,8180.27,5710.65,2469.62,South
TXN-10378,2025-01-25,CUST-1085,Home Office,High-Speed USB-C Cable,Technology,6,17.22,103.32,30.56,72.76,South
TXN-10379,2025-06-07,CUST-1029,Home Office,High-Speed USB-C Cable,Technology,1,18.83,18.83,5.64,13.19,North
TXN-10380,2025-02-19,CUST-1063,Consumer,UltraWide Monitor 34,Technology,7,392.6,2748.2,1974.03,774.17,West
TXN-10381,2025-01-13,CUST-1039,Home Office,High-Speed USB-C Cable,Technology,8,17.81,142.48,42.47,100.01,West
TXN-10382,2025-08-17,CUST-1046,Corporate,High-Speed USB-C Cable,Technology,3,18.2,54.6,16.42,38.18,West
TXN-10383,2025-10-28,CUST-1111,Home Office,Wireless Mouse M2,Technology,1,24.35,24.35,9.58,14.77,East
TXN-10384,2025-11-05,CUST-1146,Home Office,Smart Bluetooth Speaker,Technology,8,82.26,658.08,335.23,322.85,South
TXN-10385,2025-03-24,CUST-1069,Consumer,Standing Desk Frame,Furniture,7,304.73,2133.11,1269.41,863.7,West
TXN-10386,2025-12-26,CUST-1091,Consumer,High-Speed USB-C Cable,Technology,4,17.73,70.92,21.69,49.23,West
TXN-10387,2025-08-30,CUST-1094,Home Office,UltraWide Monitor 34,Technology,5,390.44,1952.2,1388.6,563.6,East
TXN-10388,2025-09-11,CUST-1143,Corporate,Pro Laptop 15,Technology,10,1144.5,11445.0,7875.3,3569.7,South
TXN-10389,2025-04-14,CUST-1136,Home Office,Pro Laptop 15,Technology,2,1166.06,2332.12,1646.71,685.41,South
TXN-10390,2025-02-03,CUST-1149,Consumer,Filing Cabinet 3-Drawer,Furniture,9,152.35,1371.15,754.96,616.19,East
TXN-10391,2025-10-21,CUST-1045,Corporate,Standing Desk Frame,Furniture,9,311.72,2805.48,1690.86,1114.62,West
TXN-10392,2025-08-06,CUST-1022,Home Office,Ergonomic Chair,Furniture,7,250.42,1752.94,1143.44,609.5,South
TXN-10393,2025-02-14,CUST-1113,Consumer,Sticky Notes Pastel,Office Supplies,8,8.17,65.36,16.43,48.93,South
TXN-10394,2025-04-21,CUST-1142,Corporate,Standing Desk Frame,Furniture,9,313.47,2821.23,1704.02,1117.21,West
TXN-10395,2025-10-31,CUST-1149,Home Office,Sticky Notes Pastel,Office Supplies,2,8.29,16.58,4.18,12.4,East
TXN-10396,2025-03-26,CUST-1063,Home Office,Ergonomic Chair,Furniture,2,260.83,521.66,333.65,188.01,South
TXN-10397,2025-09-07,CUST-1032,Consumer,Pro Laptop 15,Technology,3,1199.4,3598.2,2506.15,1092.05,North
TXN-10398,2025-06-19,CUST-1043,Corporate,Pro Laptop 15,Technology,4,1196.38,4785.52,3310.14,1475.38,East
TXN-10399,2025-11-30,CUST-1020,Home Office,Premium Notebook A5,Office Supplies,9,12.16,109.44,38.45,70.99,East
TXN-10400,2025-09-10,CUST-1116,Home Office,Executive Wooden Desk,Furniture,5,435.05,2175.25,1325.81,849.44,North
TXN-10401,2025-09-17,CUST-1088,Corporate,UltraWide Monitor 34,Technology,8,386.08,3088.64,2199.11,889.53,South
TXN-10402,2025-09-03,CUST-1082,Home Office,Premium Notebook A5,Office Supplies,1,11.44,11.44,3.95,7.49,South
TXN-10403,2025-05-05,CUST-1096,Corporate,UltraWide Monitor 34,Technology,5,412.75,2063.75,1478.47,585.28,South
TXN-10404,2025-09-29,CUST-1052,Consumer,Standing Desk Frame,Furniture,8,306.73,2453.84,1486.78,967.06,South
TXN-10405,2025-11-04,CUST-1040,Corporate,Smart Bluetooth Speaker,Technology,7,77.74,544.18,267.79,276.39,East
TXN-10406,2025-08-11,CUST-1055,Consumer,High-Speed USB-C Cable,Technology,8,17.99,143.92,42.59,101.33,East
TXN-10407,2025-08-20,CUST-1112,Home Office,Sticky Notes Pastel,Office Supplies,2,7.9,15.8,4.01,11.79,South
TXN-10408,2025-06-01,CUST-1135,Consumer,Executive Wooden Desk,Furniture,9,463.84,4174.56,2472.17,1702.39,West
TXN-10409,2025-09-24,CUST-1058,Home Office,Sticky Notes Pastel,Office Supplies,2,8.06,16.12,4.03,12.09,West
TXN-10410,2025-11-16,CUST-1046,Home Office,Gel Pens (Pack of 12),Office Supplies,6,14.29,85.74,25.47,60.27,North
TXN-10411,2025-02-15,CUST-1072,Home Office,Wireless Mouse M2,Technology,4,23.92,95.68,38.36,57.32,West
TXN-10412,2025-08-18,CUST-1007,Consumer,Gel Pens (Pack of 12),Office Supplies,7,15.23,106.61,32.47,74.14,South
TXN-10413,2025-12-01,CUST-1148,Corporate,Filing Cabinet 3-Drawer,Furniture,9,155.74,1401.66,785.77,615.89,South
TXN-10414,2025-02-14,CUST-1120,Home Office,UltraWide Monitor 34,Technology,9,394.12,3547.08,2552.83,994.25,East
TXN-10415,2025-10-05,CUST-1139,Home Office,Standing Desk Frame,Furniture,8,300.28,2402.24,1417.56,984.68,South
TXN-10417,2025-10-28,CUST-1113,Home Office,UltraWide Monitor 34,Technology,8,396.65,3173.2,2286.93,886.27,East
TXN-10418,2025-12-29,CUST-1047,Corporate,Ergonomic Chair,Furniture,6,261.37,1568.22,1039.1,529.12,South
TXN-10419,2025-02-17,CUST-1005,Consumer,Gel Pens (Pack of 12),Office Supplies,2,14.46,28.92,8.83,20.09,South
TXN-11630,2025-01-15,CUST-1031,Home Office,UltraWide Monitor 34,Technology,8,380.36,3042.88,2224.65,818.23,North
TXN-10420,2025-08-24,CUST-1008,Home Office,UltraWide Monitor 34,Technology,9,416.1,3744.9,2722.92,1021.98,West
TXN-11901,2025-04-04,CUST-1004,Home Office,Smart Bluetooth Speaker,Technology,10,77.49,774.9,394.27,380.63,North
TXN-10421,2025-07-03,CUST-1133,Corporate,Sticky Notes Pastel,Office Supplies,3,7.66,22.98,5.83,17.15,North
TXN-10422,2025-03-16,CUST-1056,Corporate,Filing Cabinet 3-Drawer,Furniture,6,149.37,896.22,486.2,410.02,West
TXN-10423,2025-08-03,CUST-1009,Corporate,UltraWide Monitor 34,Technology,5,415.38,2076.9,1513.85,563.05,North
TXN-10424,2025-10-31,CUST-1138,Consumer,Filing Cabinet 3-Drawer,Furniture,9,152.77,1374.93,750.02,624.91,North
TXN-10425,2025-01-10,CUST-1150,Corporate,Filing Cabinet 3-Drawer,Furniture,7,149.95,1049.65,567.02,482.63,South
TXN-10426,2025-08-13,CUST-1140,Consumer,Smart Bluetooth Speaker,Technology,1,78.62,78.62,39.52,39.1,South
TXN-10427,2025-04-01,CUST-1080,Corporate,High-Speed USB-C Cable,Technology,3,18.46,55.38,16.62,38.76,West
TXN-10428,2025-06-01,CUST-1049,Corporate,Pro Laptop 15,Technology,3,1243.0,3729.0,2608.81,1120.19,West
TXN-10429,2025-12-24,CUST-1117,Corporate,UltraWide Monitor 34,Technology,4,396.5,1586.0,1139.22,446.78,South
TXN-10430,2025-01-31,CUST-1023,Consumer,Premium Notebook A5,Office Supplies,6,12.47,74.82,26.0,48.82,West
TXN-10432,2025-02-19,CUST-1108,Home Office,High-Speed USB-C Cable,Technology,5,18.53,92.65,27.51,65.14,North
TXN-10433,2025-01-23,CUST-1039,Corporate,Sticky Notes Pastel,Office Supplies,8,8.09,64.72,16.01,48.71,North
TXN-10434,2025-08-17,CUST-1138,Consumer,Wireless Mouse M2,Technology,3,24.52,73.56,29.73,43.83,North
TXN-10435,2025-12-06,CUST-1146,Home Office,UltraWide Monitor 34,Technology,5,407.57,2037.85,1447.28,590.57,West
TXN-10436,2025-07-26,CUST-1144,Corporate,Gel Pens (Pack of 12),Office Supplies,8,15.0,120.0,36.32,83.68,West
TXN-10437,2025-11-30,CUST-1049,Consumer,Wireless Mouse M2,Technology,9,26.24,236.16,94.16,142.0,North
TXN-10438,2025-11-22,CUST-1001,Corporate,Gel Pens (Pack of 12),Office Supplies,5,15.4,77.0,23.12,53.88,West
TXN-10439,2025-01-31,CUST-1097,Consumer,Gel Pens (Pack of 12),Office Supplies,4,15.59,62.36,18.4,43.96,North
TXN-10440,2025-12-25,CUST-1041,Corporate,Gel Pens (Pack of 12),Office Supplies,2,14.39,28.78,8.8,19.98,South
TXN-10441,2025-11-13,CUST-1025,Home Office,High-Speed USB-C Cable,Technology,8,18.17,145.36,44.33,101.03,East
TXN-10443,2025-05-15,CUST-1108,Home Office,Smart Bluetooth Speaker,Technology,10,80.76,807.6,402.27,405.33,East
TXN-10444,2025-07-22,CUST-1040,Corporate,Premium Notebook A5,Office Supplies,5,12.14,60.7,21.37,39.33,East
