Transaction_ID,Date,Customer_ID,Segment,Product_Name,Category,Quantity,Unit_Price,Cost_Percentage,Region
TXN-10231,2025-11-28,CUST-1085,Corporate,UltraWide Monitor 34,  Technology ,6,419.46,0.7234,WEST
TXN-10232,2025-03-06,CUST-1120,Corporate,High-Speed USB-C Cable,Technology,8,17.6,0.2958,SOUTH
TXN-10233,2025-08-14,CUST-1113,Consumer,Sticky Notes Pastel,OFFICE SUPPLIES,10,7.88,0.2482,SOUTH
TXN-10234,2025-06-05,CUST-1079,Corporate,Premium Notebook A5,Office supplies,8,12.15,0.3532,WEST
TXN-10235,2025/07/13,CUST-1147,Consumer,UltraWide Monitor 34,  Technology ,3,395.72,0.7325,South
TXN-10236,13/07/2025,CUST-1009,Corporate,Smart Bluetooth Speaker,Tech,8,81.01,0.5054,East
TXN-10237,2025/04/12,CUST-1107,Corporate,Wireless Mouse M2,TECHNOLOGY,10,26.17,0.3944,east
TXN-10238,2025-07-11,CUST-1107,Consumer,Gel Pens (Pack of 12),off_supplies,4,14.52,0.3021,South
TXN-10239,2025-05-25,CUST-1108,Home Office,Gel Pens (Pack of 12),OFFICE SUPPLIES,10,15.47,0.2959,south
TXN-10240,2025-02-23,CUST-1002,Consumer,High-Speed USB-C Cable,Tech,9,0.0,0.3013,west
TXN-10241,2025-04-04,CUST-1071,Home Office,Ergonomic Chair,Furniture,1,242.56,0.6376, East 
TXN-10242,2025/03/27,CUST-1106,Corporate,Pro Laptop 15,Tech,3,1147.62,0.7043,SOUTH
TXN-10243,10/04/2025,CUST-1105,Consumer,Standing Desk Frame,FURNITURE,9,286.93,0.5932,WEST
TXN-10244,2025/11/04,CUST-1096,Home Office,Ergonomic Chair,Furniture  ,1,256.2,0.6407,SOUTH
TXN-10245,11/07/2025,CUST-1115,Consumer,Pro Laptop 15,Technology,2,1183.04,0.692,North
TXN-10246,2025-12-22,CUST-1150,Home Office,Gel Pens (Pack of 12),Office supplies,1,14.38,0.3012,west
TXN-10247,2025-12-26,CUST-1103,Corporate,Smart Bluetooth Speaker,Technology,10,77.63,0.5019, East 
TXN-10248,2025-10-06,CUST-1026,Consumer,Standing Desk Frame,FURNITURE,3,294.38,0.6097,South
TXN-10249,2025-05-28,CUST-1104,Home Office,Premium Notebook A5,Office supplies,2,11.5,0.3479,NORTH
TXN-10250,22/02/2025,CUST-1039,Consumer,UltraWide Monitor 34,TECHNOLOGY,4,417.22,0.7335,NORTH
TXN-10251,26/10/2025,CUST-1111,Home Office,High-Speed USB-C Cable,  Technology ,1,17.81,0.2975,South
TXN-10252,,CUST-1066,Corporate,Pro Laptop 15,Technology,1,1146.77,0.6985,west
TXN-10253,2025/11/26,CUST-1006,Consumer,High-Speed USB-C Cable,TECHNOLOGY,10,18.89,0.2945,north
TXN-10254,2025-04-14,CUST-1148,Consumer,Premium Notebook A5,Office Supplies,5,11.61,0.3456,west
TXN-10255,2025/01/14,CUST-1029,Home Office,Smart Bluetooth Speaker,Tech,10,79.76,0.4947,South
TXN-10256,2025-04-25,CUST-1035,Corporate,Sticky Notes Pastel,OFFICE SUPPLIES,7,8.09,0.248,South
TXN-10257,2025-01-11,CUST-1124,Home Office,Sticky Notes Pastel,Office supplies,,8.08,0.2454,east
TXN-10258,2025-09-30,CUST-1001,Home Office,Wireless Mouse M2,Tech,8,24.29,0.3996,west
TXN-10259,27/05/2025,CUST-1095,Corporate,Smart Bluetooth Speaker,Tech,10,83.16,0.4989,north
TXN-10260,2025-07-17,CUST-1113,Consumer,Premium Notebook A5,off_supplies,3,11.9,0.3489,West
TXN-10261,2025-03-27,CUST-1053,Corporate,Smart Bluetooth Speaker,  Technology ,7,77.14,0.5023,NORTH
TXN-10262,2025/04/20,CUST-1086,Home Office,Sticky Notes Pastel,Office Supplies,1,7.68,0.2495,East
TXN-10263,18/06/2025,CUST-1099,Corporate,UltraWide Monitor 34,  Technology ,10,393.31,0.7131,SOUTH
TXN-10264,2025-09-07,CUST-1021,Corporate,High-Speed USB-C Cable,TECHNOLOGY,5,17.51,0.3048,west
TXN-10265,06/03/2025,CUST-1131,Corporate,Sticky Notes Pastel,Office supplies,4,7.81,0.248,East
TXN-10266,2025-05-29,CUST-1103,Consumer,UltraWide Monitor 34,  Technology ,2,415.49,0.7243,West
TXN-10267,2025-11-30,CUST-1018,Corporate,UltraWide Monitor 34,Technology,9,401.15,0.7154,West
TXN-10268,2025-03-28,CUST-1099,Corporate,Sticky Notes Pastel,off_supplies,7,8.22,0.2533,North
TXN-10269,2025-01-29,CUST-1123,Corporate,Ergonomic Chair,FURNITURE,7,250.51,0.6522,NORTH
TXN-10270,2025-06-03,CUST-1065,Consumer,UltraWide Monitor 34,  Technology ,3,397.77,0.719,North
TXN-10271,04/01/2025,CUST-1102,Home Office,Wireless Mouse M2,  Technology ,3,25.51,0.3952,south
TXN-10272,2025-05-24,CUST-1066,Consumer,UltraWide Monitor 34,Technology,5,411.13,0.7061,north
TXN-10273,2025-06-20,CUST-1108,Consumer,Filing Cabinet 3-Drawer,Furniture  ,8,155.2,0.5505,SOUTH
TXN-10274,2025-10-31,CUST-1094,Consumer,High-Speed USB-C Cable,Tech,6,17.46,0.294,west
TXN-10275,2025-12-05,CUST-1139,Corporate,Executive Wooden Desk,furniture,4,456.64,0.6006, East 
TXN-10276,2025-09-04,CUST-1092,Consumer,Sticky Notes Pastel,OFFICE SUPPLIES,3,8.15,0.2494,west
TXN-10277,,CUST-1038,Home Office,Standing Desk Frame,FURNITURE,1,307.47,0.6073,west
TXN-10278,2025/01/09,CUST-1126,Home Office,Smart Bluetooth Speaker,  Technology ,10,78.12,0.4918,WEST
TXN-10279,2025-12-11,CUST-1061,Home Office,High-Speed USB-C Cable,TECHNOLOGY,4,18.61,0.3012,west
TXN-10280,2025/12/19,CUST-1054,Corporate,Pro Laptop 15,Tech,6,1149.73,0.7139,SOUTH
TXN-10281,INVALID_DATE,CUST-1121,Home Office,UltraWide Monitor 34,Tech,2,399.0,0.7288,WEST
TXN-10282,2025-11-20,CUST-1027,Corporate,Pro Laptop 15,Tech,4,1157.79,0.7048,east
TXN-11220,2025-08-29,CUST-1068,Home Office,Executive Wooden Desk,Furniture,8,443.27,0.61,South
TXN-10283,2025-06-20,CUST-1007,Consumer,UltraWide Monitor 34,Technology,7,409.34,0.7062,West
TXN-10284,2025-07-17,CUST-1023,Home Office,Premium Notebook A5,Office Supplies,3,12.22,0.3453,EAST
TXN-10285,11/03/2025,CUST-1143,Corporate,High-Speed USB-C Cable,  Technology ,6,17.88,0.2989,NORTH
TXN-10286,2025-02-10,CUST-1017,Corporate,Sticky Notes Pastel,Office Supplies,5,8.27,0.2526,east
TXN-10287,2025-08-28,CUST-1083,Corporate,Ergonomic Chair,Furniture  ,2,259.37,0.657,WEST
TXN-10288,2025-06-13,CUST-1146,Home Office,Wireless Mouse M2,Technology,1,25.44,0.4048,west
TXN-10289,INVALID_DATE,CUST-1094,Corporate,Executive Wooden Desk,Furniture,6,430.4,0.6043,SOUTH
TXN-10290,2025-12-26,CUST-1113,Home Office,Sticky Notes Pastel,OFFICE SUPPLIES,7,8.19,0.2492,NORTH
TXN-10291,2025/02/23,CUST-1007,Home Office,Filing Cabinet 3-Drawer,Furniture  ,4,145.57,0.5407,SOUTH
TXN-10060,2025/06/25,CUST-1031,Consumer,Premium Notebook A5,Office Supplies,9,11.7,0.3481,East
TXN-10292,2025-01-03,CUST-1064,Home Office,Wireless Mouse M2,Technology,8,24.38,0.3965,North
TXN-11061,2025-01-25,CUST-1081,Consumer,High-Speed USB-C Cable,Tech,6,,0.3,West
TXN-10293,2025-03-16,CUST-1001,Home Office,Ergonomic Chair,Furniture,1,241.38,0.6509,EAST
TXN-10294,05/04/2025,CUST-1113,Home Office,Ergonomic Chair,furniture,3,242.62,0.6385,North
TXN-10295,2025-11-28,CUST-1074,Consumer,Standing Desk Frame,furniture,4,311.63,0.5992,West
TXN-10296,2025-05-06,CUST-1083,Consumer,Premium Notebook A5,Office Supplies,8,11.72,0.349,South
TXN-10297,2025-12-03,CUST-1008,Corporate,Wireless Mouse M2,  Technology ,6,24.47,0.393,WEST
TXN-10298,2025-03-30,CUST-1066,Consumer,Premium Notebook A5,OFFICE SUPPLIES,1,11.65,0.3512,East
TXN-10299,2025-02-18,CUST-1018,Corporate,Standing Desk Frame,FURNITURE,1,308.26,0.5962,North
TXN-10300,2025-02-04,CUST-1055,Corporate,Sticky Notes Pastel,off_supplies,8,8.31,0.2515,west
TXN-10301,2025-08-11,CUST-1107,Home Office,Executive Wooden Desk,FURNITURE,-1,450.99,0.5997, East 
TXN-10302,2025-09-30,CUST-1032,Corporate,Pro Laptop 15,Tech,3,1250.46,0.6878,WEST
TXN-10303,2025-05-26,CUST-1020,Corporate,Standing Desk Frame,furniture,9,311.9,0.5974, East 
TXN-10304,05/02/2025,CUST-1042,Consumer,Premium Notebook A5,off_supplies,6,12.11,0.3487,SOUTH
TXN-10305,2025-05-23,CUST-1033,Corporate,Executive Wooden Desk,Furniture  ,7,466.68,0.6061,south
TXN-10306,2025-03-07,CUST-1120,Corporate,Executive Wooden Desk,FURNITURE,2,438.05,0.5882,EAST
TXN-10307,2025/12/09,CUST-1043,Home Office,Ergonomic Chair,FURNITURE,6,259.95,0.6398,East
TXN-10308,2025-08-06,CUST-1040,Home Office,Sticky Notes Pastel,OFFICE SUPPLIES,3,8.34,0.2497,South
TXN-10309,2025-08-12,CUST-1013,Corporate,Ergonomic Chair,FURNITURE,8,260.43,0.649,north
TXN-10310,2025-09-20,CUST-1150,Consumer,Pro Laptop 15,Tech,,1188.7,0.6876,north
TXN-10311,2025-07-25,CUST-1112,Corporate,UltraWide Monitor 34,Tech,6,391.55,0.7281,North
TXN-10312,2025-07-23,CUST-1001,Consumer,Filing Cabinet 3-Drawer,FURNITURE,5,147.31,0.5445,South
TXN-10313,2025-07-10,CUST-1120,Home Office,Standing Desk Frame,Furniture,9,299.9,0.6102,West
TXN-10314,INVALID_DATE,CUST-1079,Consumer,Wireless Mouse M2,TECHNOLOGY,5,24.64,0.407,South
TXN-10315,2025-05-16,CUST-1029,Consumer,Pro Laptop 15,TECHNOLOGY,10,1211.87,0.7133,west
TXN-10316,28/08/2025,CUST-1007,Consumer,Smart Bluetooth Speaker,  Technology ,4,82.76,0.493,South
TXN-10317,2025-04-29,CUST-1024,Home Office,Smart Bluetooth Speaker,Technology,6,82.21,0.5059,SOUTH
TXN-10318,2025-09-06,CUST-1132,Corporate,Wireless Mouse M2,Technology,4,25.81,0.4019,West
TXN-10319,2025-11-04,CUST-1058,Home Office,Executive Wooden Desk,FURNITURE,6,449.75,0.5926,East
TXN-10320,2025-01-17,CUST-1076,Home Office,Standing Desk Frame,furniture,5,299.98,0.5961, East 
TXN-10321,26/04/2025,CUST-1006,Corporate,Pro Laptop 15,TECHNOLOGY,4,1192.66,0.6891,SOUTH
TXN-10322,2025-10-31,CUST-1118,Consumer,Wireless Mouse M2,Tech,10,26.22,0.3998,north
TXN-10323,2025-01-05,CUST-1042,Corporate,Gel Pens (Pack of 12),Office supplies,1,14.38,0.3,EAST
TXN-10324,2025-05-01,CUST-1094,Home Office,Pro Laptop 15,Technology,,1197.91,0.6967,east
TXN-10325,2025-03-15,CUST-1141,Home Office,Smart Bluetooth Speaker,  Technology ,3,81.49,0.5036,South
TXN-10326,2025-11-01,CUST-1094,Consumer,Sticky Notes Pastel,Office supplies,10,8.25,0.2514,west
TXN-10327,02/02/2025,CUST-1112,Consumer,Ergonomic Chair,FURNITURE,6,242.43,0.6575,North
TXN-10328,2025-04-12,CUST-1121,Home Office,Wireless Mouse M2,Technology,2,25.41,0.4045,WEST
TXN-10329,28/02/2025,CUST-1118,Home Office,Filing Cabinet 3-Drawer,FURNITURE,1,153.92,0.5444,west
TXN-11370,2025-01-15,CUST-1113,Consumer,UltraWide Monitor 34,  Technology ,7,390.83,0.7122,EAST
TXN-10330,INVALID_DATE,CUST-1013,Consumer,UltraWide Monitor 34,Technology,7,398.47,0.7124,east
TXN-10331,2025-08-18,CUST-1098,Home Office,Sticky Notes Pastel,off_supplies,9,8.04,0.2498,West
TXN-10332,2025-03-14,CUST-1015,Corporate,High-Speed USB-C Cable,Tech,10,17.47,0.3054,south
TXN-10333,2025-04-08,CUST-1133,Home Office,Premium Notebook A5,off_supplies,7,12.24,0.3482,north
TXN-10334,2025-04-19,CUST-1072,Home Office,UltraWide Monitor 34,TECHNOLOGY,9,384.78,0.7301,West
TXN-10335,2025-04-17,CUST-1055,Corporate,UltraWide Monitor 34,TECHNOLOGY,3,393.41,0.7271,WEST
TXN-10336,2025-10-28,CUST-1023,Corporate,Smart Bluetooth Speaker,Technology,8,80.35,0.4921,South
TXN-10337,2025-03-16,CUST-1149,Home Office,UltraWide Monitor 34,Technology,3,416.24,0.7236,EAST
TXN-10338,2025/06/05,CUST-1027,Corporate,Pro Laptop 15,TECHNOLOGY,9,1230.98,0.6876,West
TXN-10339,2025-01-17,CUST-1037,Home Office,High-Speed USB-C Cable,Tech,3,17.33,0.3036,SOUTH
TXN-10340,2025-11-26,CUST-1027,Corporate,Smart Bluetooth Speaker,Tech,6,76.07,0.5009,south
TXN-10341,2025-02-03,CUST-1086,Corporate,Premium Notebook A5,Office supplies,1,12.26,0.3565,west
TXN-10342,2025-05-28,CUST-1013,Home Office,Standing Desk Frame,furniture,-1,302.56,0.6103,east
TXN-10343,15/03/2025,CUST-1026,Home Office,Gel Pens (Pack of 12),OFFICE SUPPLIES,7,15.37,0.2945,West
TXN-10344,2025/07/22,CUST-1101,Consumer,High-Speed USB-C Cable,TECHNOLOGY,6,18.6,0.2994,West
TXN-10345,2025-01-05,CUST-1042,Corporate,High-Speed USB-C Cable,TECHNOLOGY,4,17.11,0.2994,WEST
TXN-10346,2025-06-09,CUST-1112,Corporate,Filing Cabinet 3-Drawer,furniture,6,156.98,0.5602,west
TXN-10347,2025-12-31,CUST-1129,Corporate,Ergonomic Chair,Furniture  ,10,251.86,0.6421,north
TXN-10348,2025-12-25,CUST-1143,Home Office,Gel Pens (Pack of 12),OFFICE SUPPLIES,10,14.52,0.2959,NORTH
TXN-10349,2025-01-13,CUST-1047,Consumer,UltraWide Monitor 34,Technology,9,0.0,0.7162,South
TXN-10350,2025-07-22,CUST-1147,Consumer,Pro Laptop 15,Technology,7,1234.63,0.6908,east
TXN-10351,09/11/2025,CUST-1086,Corporate,Ergonomic Chair,FURNITURE,7,240.71,0.6474,SOUTH
TXN-10352,INVALID_DATE,CUST-1100,Consumer,Smart Bluetooth Speaker,TECHNOLOGY,10,78.81,0.5053,EAST
TXN-10353,2025-09-24,CUST-1138,Consumer,High-Speed USB-C Cable,TECHNOLOGY,4,17.78,0.2994,NORTH
TXN-10354,13/04/2025,CUST-1119,Home Office,Premium Notebook A5,OFFICE SUPPLIES,4,11.49,0.3476,north
TXN-10355,2025-08-14,CUST-1071,Home Office,Executive Wooden Desk,Furniture,10,428.9,0.6015,NORTH
TXN-10356,2025-10-08,CUST-1045,Home Office,Filing Cabinet 3-Drawer,Furniture,1,143.1,0.5397,North
TXN-10357,2025-07-29,CUST-1092,Corporate,Wireless Mouse M2,Technology,1,24.12,0.4072,north
TXN-10358,2025-01-15,CUST-1106,Consumer,Premium Notebook A5,Office supplies,2,,0.3558,WEST
TXN-10359,2025/08/05,CUST-1149,Home Office,Filing Cabinet 3-Drawer,Furniture  ,1,155.68,0.5517,EAST
TXN-10360,2025-01-01,CUST-1068,Home Office,Sticky Notes Pastel,off_supplies,2,7.81,0.2498, East 
TXN-10361,2025-03-19,CUST-1012,Home Office,Ergonomic Chair,furniture,4,,0.6524,EAST
TXN-10362,2025-10-30,CUST-1102,Home Office,Pro Laptop 15,TECHNOLOGY,8,1231.02,0.7103,WEST
TXN-10363,2025-08-11,CUST-1091,Consumer,Premium Notebook A5,Office supplies,7,12.34,0.3546,east
TXN-10364,24/01/2025,CUST-1071,Consumer,Pro Laptop 15,TECHNOLOGY,2,1183.31,0.7045, East 
TXN-10365,16/10/2025,CUST-1130,Home Office,Executive Wooden Desk,furniture,5,433.7,0.61,West
TXN-10366,2025-03-24,CUST-1028,Home Office,UltraWide Monitor 34,Technology,7,402.58,0.7263,WEST
TXN-10367,2025-12-18,CUST-1067,Corporate,Executive Wooden Desk,Furniture,1,460.02,0.6031,WEST
TXN-10368,04/09/2025,CUST-1113,Home Office,Premium Notebook A5,Office supplies,-5,11.61,0.3536,NORTH
TXN-10039,2025-10-22,CUST-1094,Home Office,Premium Notebook A5,OFFICE SUPPLIES,2,11.46,0.3516,East
TXN-10369,2025-08-22,CUST-1114,Corporate,Ergonomic Chair,Furniture,3,256.61,0.6577,west
TXN-10370,2025-01-12,CUST-1022,Home Office,Executive Wooden Desk,furniture,8,456.17,0.5997,south
TXN-10371,2025-08-31,CUST-1113,Consumer,Premium Notebook A5,OFFICE SUPPLIES,10,11.94,0.3453,east
TXN-10372,2025-08-30,CUST-1101,Corporate,Pro Laptop 15,TECHNOLOGY,8,1228.27,0.7096,east
TXN-10373,2025-12-01,CUST-1101,Consumer,Wireless Mouse M2,Technology,5,23.94,0.4026, East 
TXN-10374,2025-10-04,CUST-1019,Corporate,Standing Desk Frame,Furniture,6,297.32,0.6089,west
TXN-10375,2025/11/04,CUST-1101,Consumer,UltraWide Monitor 34,TECHNOLOGY,10,386.61,0.7067,SOUTH
TXN-10376,,CUST-1102,Home Office,Filing Cabinet 3-Drawer,Furniture,5,153.9,0.5478, East 
TXN-10377,2025-11-09,CUST-1149,Corporate,Pro Laptop 15,TECHNOLOGY,7,1168.61,0.6981,South
TXN-10378,2025-01-25,CUST-1085,Home Office,High-Speed USB-C Cable,Tech,6,17.22,0.2958,South
TXN-10379,2025-06-07,CUST-1029,Home Office,High-Speed USB-C Cable,Technology,1,18.83,0.2997,north
TXN-10380,2025-02-19,CUST-1063,Consumer,UltraWide Monitor 34,Tech,7,392.6,0.7183,West
TXN-10381,2025-01-13,CUST-1039,Home Office,High-Speed USB-C Cable,Tech,8,17.81,0.2981,WEST
TXN-10382,2025/08/17,CUST-1046,Corporate,High-Speed USB-C Cable,TECHNOLOGY,3,18.2,0.3007,West
TXN-10383,2025-10-28,CUST-1111,Home Office,Wireless Mouse M2,TECHNOLOGY,1,24.35,0.3936,EAST
TXN-10384,2025-11-05,CUST-1146,Home Office,Smart Bluetooth Speaker,Technology,8,82.26,0.5094,south
TXN-10385,2025-03-24,CUST-1069,Consumer,Standing Desk Frame,furniture,7,304.73,0.5951,West
TXN-10386,2025-12-26,CUST-1091,Consumer,High-Speed USB-C Cable,  Technology ,4,17.73,0.3059,West
TXN-10387,2025-08-30,CUST-1094,Home Office,UltraWide Monitor 34,TECHNOLOGY,5,390.44,0.7113,east
TXN-10388,2025/09/11,CUST-1143,Corporate,Pro Laptop 15,  Technology ,10,1144.5,0.6881,SOUTH
TXN-10389,2025-04-14,CUST-1136,Home Office,Pro Laptop 15,  Technology ,2,1166.06,0.7061,SOUTH
TXN-10390,2025-02-03,CUST-1149,Consumer,Filing Cabinet 3-Drawer,furniture,9,152.35,0.5506,EAST
TXN-10391,2025-10-21,CUST-1045,Corporate,Standing Desk Frame,Furniture  ,9,311.72,0.6027,West
TXN-10392,2025-08-06,CUST-1022,Home Office,Ergonomic Chair,furniture,7,250.42,0.6523,South
TXN-10393,2025-02-14,CUST-1113,Consumer,Sticky Notes Pastel,Office supplies,8,8.17,0.2514,South
TXN-10394,21/04/2025,CUST-1142,Corporate,Standing Desk Frame,Furniture,9,313.47,0.604,West
TXN-10395,31/10/2025,CUST-1149,Home Office,Sticky Notes Pastel,Office supplies,2,8.29,0.2524,EAST
TXN-10396,2025-03-26,CUST-1063,Home Office,Ergonomic Chair,Furniture,2,260.83,0.6396,south
TXN-10397,2025-09-07,CUST-1032,Consumer,Pro Laptop 15,Tech,3,1199.4,0.6965,North
TXN-10398,2025-06-19,CUST-1043,Corporate,Pro Laptop 15,Tech,4,1196.38,0.6917, East 
TXN-10399,2025-11-30,CUST-1020,Home Office,Premium Notebook A5,Office supplies,9,12.16,0.3513,EAST
TXN-10400,2025-09-10,CUST-1116,Home Office,Executive Wooden Desk,Furniture  ,5,435.05,0.6095,NORTH
TXN-10401,2025/09/17,CUST-1088,Corporate,UltraWide Monitor 34,  Technology ,8,386.08,0.712,SOUTH
TXN-10402,03/09/2025,CUST-1082,Home Office,Premium Notebook A5,Office Supplies,1,11.44,0.345,South
TXN-10403,2025-05-05,CUST-1096,Corporate,UltraWide Monitor 34,TECHNOLOGY,5,412.75,0.7164,south
TXN-10905,,CUST-1093,Consumer,UltraWide Monitor 34,TECHNOLOGY,2,389.18,0.7227,EAST
TXN-10404,2025-09-29,CUST-1052,Consumer,Standing Desk Frame,FURNITURE,8,306.73,0.6059,South
TXN-10405,04/11/2025,CUST-1040,Corporate,Smart Bluetooth Speaker,Technology,7,77.74,0.4921, East 
TXN-10406,2025-08-11,CUST-1055,Consumer,High-Speed USB-C Cable,TECHNOLOGY,8,,0.2959,East
TXN-10407,2025-08-20,CUST-1112,Home Office,Sticky Notes Pastel,Office Supplies,2,7.9,0.254,SOUTH
TXN-10408,2025-06-01,CUST-1135,Consumer,Executive Wooden Desk,furniture,9,463.84,0.5922,West
TXN-10409,24/09/2025,CUST-1058,Home Office,Sticky Notes Pastel,OFFICE SUPPLIES,2,8.06,0.2498,WEST
TXN-10410,2025/11/16,CUST-1046,Home Office,Gel Pens (Pack of 12),OFFICE SUPPLIES,6,14.29,0.2971,NORTH
TXN-10411,2025-02-15,CUST-1072,Home Office,Wireless Mouse M2,  Technology ,4,23.92,0.4009,west
TXN-10412,2025-08-18,CUST-1007,Consumer,Gel Pens (Pack of 12),Office Supplies,7,15.23,0.3046,South
TXN-10413,2025-12-01,CUST-1148,Corporate,Filing Cabinet 3-Drawer,Furniture,9,155.74,0.5606,SOUTH
TXN-10414,2025/02/14,CUST-1120,Home Office,UltraWide Monitor 34,Tech,9,394.12,0.7197,East
TXN-10415,2025-10-05,CUST-1139,Home Office,Standing Desk Frame,Furniture  ,8,300.28,0.5901,south
TXN-10416,02/12/2025,CUST-1043,Corporate,UltraWide Monitor 34,TECHNOLOGY,,387.86,0.7122,SOUTH
TXN-10417,2025-10-28,CUST-1113,Home Office,UltraWide Monitor 34,TECHNOLOGY,8,396.65,0.7207,East
TXN-10418,2025-12-29,CUST-1047,Corporate,Ergonomic Chair,Furniture  ,6,261.37,0.6626,SOUTH
TXN-10419,2025-02-17,CUST-1005,Consumer,Gel Pens (Pack of 12),Office supplies,2,14.46,0.3053,SOUTH
TXN-11630,2025-01-15,CUST-1031,Home Office,UltraWide Monitor 34,Tech,8,380.36,0.7311,North
TXN-10420,2025-08-24,CUST-1008,Home Office,UltraWide Monitor 34,  Technology ,9,416.1,0.7271,West
TXN-11901,2025-04-04,CUST-1004,Home Office,Smart Bluetooth Speaker,  Technology ,10,77.49,0.5088,NORTH
TXN-10421,2025/07/03,CUST-1133,Corporate,Sticky Notes Pastel,Office supplies,3,7.66,0.2535,NORTH
TXN-10422,2025-03-16,CUST-1056,Corporate,Filing Cabinet 3-Drawer,furniture,6,149.37,0.5425,west
TXN-10423,2025-08-03,CUST-1009,Corporate,UltraWide Monitor 34,  Technology ,5,415.38,0.7289,north
TXN-10424,2025-10-31,CUST-1138,Consumer,Filing Cabinet 3-Drawer,furniture,9,152.77,0.5455,North
TXN-10425,2025-01-10,CUST-1150,Corporate,Filing Cabinet 3-Drawer,furniture,7,149.95,0.5402,South
TXN-10426,2025-08-13,CUST-1140,Consumer,Smart Bluetooth Speaker,  Technology ,1,78.62,0.5027,South
TXN-10427,2025-04-01,CUST-1080,Corporate,High-Speed USB-C Cable,TECHNOLOGY,3,18.46,0.3001,west
TXN-10428,2025-06-01,CUST-1049,Corporate,Pro Laptop 15,Tech,3,1243.0,0.6996,West
TXN-10429,2025-12-24,CUST-1117,Corporate,UltraWide Monitor 34,  Technology ,4,396.5,0.7183,south
TXN-10430,2025-01-31,CUST-1023,Consumer,Premium Notebook A5,OFFICE SUPPLIES,6,12.47,0.3475,West
TXN-10431,2025-12-25,CUST-1132,Home Office,Ergonomic Chair,Furniture,,251.59,0.6596,north
TXN-10432,2025-02-19,CUST-1108,Home Office,High-Speed USB-C Cable,Tech,5,18.53,0.2969,north
TXN-10433,2025-01-23,CUST-1039,Corporate,Sticky Notes Pastel,Office Supplies,8,8.09,0.2474,north
TXN-10434,2025-08-17,CUST-1138,Consumer,Wireless Mouse M2,Tech,3,24.52,0.4041,North
TXN-10435,2025-12-06,CUST-1146,Home Office,UltraWide Monitor 34,TECHNOLOGY,5,407.57,0.7102,WEST
TXN-10436,2025-07-26,CUST-1144,Corporate,Gel Pens (Pack of 12),OFFICE SUPPLIES,8,0.0,0.3027,west
TXN-10437,2025-11-30,CUST-1049,Consumer,Wireless Mouse M2,Tech,9,26.24,0.3987,NORTH
TXN-10438,2025-11-22,CUST-1001,Corporate,Gel Pens (Pack of 12),Office supplies,5,15.4,0.3003,West
TXN-10439,2025-01-31,CUST-1097,Consumer,Gel Pens (Pack of 12),Office supplies,4,15.59,0.295,NORTH
TXN-10440,2025-12-25,CUST-1041,Corporate,Gel Pens (Pack of 12),Office Supplies,2,14.39,0.3059,South
TXN-10441,2025-11-13,CUST-1025,Home Office,High-Speed USB-C Cable,  Technology ,8,18.17,0.305,EAST
TXN-10442,2025-03-04,CUST-1120,Corporate,Filing Cabinet 3-Drawer,Furniture,-2,149.82,0.5544,west
TXN-10443,2025/05/15,CUST-1108,Home Office,Smart Bluetooth Speaker,Tech,10,80.76,0.4981, East 
TXN-10444,2025/07/22,CUST-1040,Corporate,Premium Notebook A5,OFFICE SUPPLIES,5,12.14,0.352,East
TXN-10445,2025-05-30,CUST-1113,Consumer,UltraWide Monitor 34,Tech,4,415.08,0.7166, East 
TXN-10446,19/03/2025,CUST-1099,Corporate,Standing Desk Frame,Furniture,10,295.26,0.6094,South
TXN-10447,2025-08-04,CUST-1025,Consumer,UltraWide Monitor 34,Tech,2,409.85,0.7114,North
TXN-10448,2025-07-15,CUST-1146,Consumer,Executive Wooden Desk,Furniture  ,6,466.38,0.6036,West
TXN-10449,2025-04-25,CUST-1084,Corporate,Executive Wooden Desk,furniture,1,445.25,0.6043,South
TXN-10450,2025/07/09,CUST-1083,Corporate,Gel Pens (Pack of 12),Office supplies,5,15.17,0.305,North
TXN-10451,2025/04/24,CUST-1035,Home Office,High-Speed USB-C Cable,Technology,9,17.5,0.3052,South
TXN-10452,2025/05/18,CUST-1013,Consumer,High-Speed USB-C Cable,TECHNOLOGY,1,17.39,0.297,NORTH
TXN-10453,2025-01-31,CUST-1095,Home Office,Standing Desk Frame,Furniture  ,4,307.53,0.5989,SOUTH
TXN-10454,2025-06-02,CUST-1052,Home Office,UltraWide Monitor 34,  Technology ,4,391.91,0.7246,east
TXN-10455,2025-05-28,CUST-1069,Consumer,Executive Wooden Desk,FURNITURE,1,439.83,0.6072,East
TXN-11331,29/12/2025,CUST-1063,Consumer,Smart Bluetooth Speaker,Technology,6,82.19,0.4931,north
TXN-10456,2025-08-15,CUST-1074,Home Office,Smart Bluetooth Speaker,Technology,6,81.61,0.4961,East
TXN-10457,2025-04-02,CUST-1013,Home Office,Standing Desk Frame,Furniture  ,,309.86,0.5975,West
TXN-10458,2025-09-29,CUST-1123,Consumer,Smart Bluetooth Speaker,  Technology ,3,78.6,0.5033,EAST
TXN-10459,29/12/2025,CUST-1058,Consumer,Premium Notebook A5,Office supplies,6,12.1,0.3529,NORTH
TXN-10460,16/11/2025,CUST-1119,Consumer,Standing Desk Frame,Furniture  ,9,293.78,0.5957,NORTH
